name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
morocco,2021-08-26,79.2,68,73.9,79.2,68,73.9,66.1,77.1,0,0,0,,0,0,18.3,10.3,7.9,1012.6,69.9,3.5,230.8,20,8,,2021-08-26T06:56:45,2021-08-26T20:00:57,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-27,77,69.8,72.9,77,69.8,72.9,65.9,78.9,0,0,0,,0,0,20.4,10.3,3,1015.1,81.7,3.5,201.2,17.4,7,,2021-08-27T06:57:28,2021-08-27T19:59:40,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-28,80.6,59.4,71.1,81.8,59.4,71.2,63.5,78.5,0,0,0,,0,0,20.4,13.8,2,1017.3,34,4.6,270.3,23.4,9,,2021-08-28T06:58:09,2021-08-28T19:58:23,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-29,77,64.4,70.9,77,64.4,70.9,65.5,84,0.012,100,4.17,rain,0,0,21.7,11.4,5.5,1016.1,64.2,4.3,230.4,19.9,8,,2021-08-29T06:58:51,2021-08-29T19:57:05,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-30,78.2,59,69.5,78.2,59,69.5,63.7,83.4,0,0,0,,0,0,22.8,12.8,11.5,1013.6,46.4,4.4,246.2,21.2,8,,2021-08-30T06:59:33,2021-08-30T19:55:46,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-08-31,78.8,67.8,72.5,78.8,67.8,72.5,65.2,78.5,0,0,0,,0,0,19.7,8.1,329.7,1013.4,61,3.9,230.1,19.8,8,,2021-08-31T07:00:15,2021-08-31T19:54:27,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-01,78.6,64.4,71.5,78.6,64.4,71.5,65.6,82.5,0,0,0,,0,0,20.6,10.3,346.4,1014.9,45.8,4,231.2,20.2,8,,2021-09-01T07:00:56,2021-09-01T19:53:08,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-02,80.6,59.4,71.9,81.8,59.4,72,65,80.6,0,0,0,,0,0,20.1,11.4,353.2,1016.2,42.1,5,240.9,20.9,8,,2021-09-02T07:01:38,2021-09-02T19:51:48,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-03,78.9,66.1,72.2,78.9,66.1,72.2,65.6,80.9,0,0,0,,0,0,21.3,10.3,2.7,1015.9,42.5,3.7,221.5,19.1,8,,2021-09-03T07:02:20,2021-09-03T19:50:27,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-04,80.6,59,70.1,81.8,59,70.2,64.4,83.8,0,0,0,,0,0,18.6,12.8,4.5,1013.2,17.6,3.6,243,20.9,8,,2021-09-04T07:03:01,2021-09-04T19:49:06,0.92,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-05,109.4,60.8,80.6,104.6,60.8,81,61.5,64.5,0,0,0,,0,0,19.7,10.3,11.9,1011.2,21.1,3.8,214.3,18.8,8,,2021-09-05T07:03:42,2021-09-05T19:47:45,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-06,86,71.3,77.3,88.4,71.3,78.3,69.7,79.2,0,0,0,,0,0,20.4,11.5,333.8,1013.5,39.2,3.5,221,19.2,7,,2021-09-06T07:04:24,2021-09-06T19:46:23,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-07,80.6,69.1,74.7,83.9,69.1,75.1,69.5,84.7,0,0,0,,0,0,23.3,9.2,350.8,1015.9,54.3,3.4,273.9,23.8,9,,2021-09-07T07:05:05,2021-09-07T19:45:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-09-08,79.2,64.4,73.1,79.2,64.4,73.1,67,82.9,0,0,0,,0,0,19.7,11.4,3.1,1017.5,68.9,4.1,265.5,22.9,9,,2021-09-08T07:05:46,2021-09-08T19:43:38,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-09-09,79.1,60.8,70.7,79.1,60.8,70.7,63.9,81,0,0,0,,0,0,19.7,11.9,6,1018.2,38.6,4,263.3,22.8,9,,2021-09-09T07:06:27,2021-09-09T19:42:16,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-09-10,80.6,60.8,70.6,81.1,60.8,70.6,64.4,82.9,0,0,0,,0,0,20.1,13.9,17.3,1017.7,20.9,4.7,269.9,23.3,9,,2021-09-10T07:07:09,2021-09-10T19:40:53,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-09-11,80.5,60.8,71,82.8,60.8,71.1,65.7,85.1,0,0,0,,0,0,18.1,10.3,7.9,1015.7,21.7,4.5,270.2,23.4,9,,2021-09-11T07:07:50,2021-09-11T19:39:29,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,GMME"
morocco,2021-09-12,87.8,59.4,72.6,90.3,59.4,73.1,65.2,80.6,0,0,0,,0,0,19.7,8.1,321,1012.3,37.3,3.9,261.5,22.5,9,,2021-09-12T07:08:31,2021-09-12T19:38:06,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-09-13,91.4,71.4,78.3,90,71.4,78.1,64.2,66.5,0.052,100,16.67,rain,0,0,51.9,19.7,170.9,1010.9,89.6,3.1,163.9,14.4,7,,2021-09-13T07:09:12,2021-09-13T19:36:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-09-14,80.6,69.4,73.5,82.4,69.4,73.6,67.3,82,0.079,100,4.17,rain,0,0,26.4,13.9,232,1011.5,61.4,4,156.2,13.7,8,,2021-09-14T07:09:54,2021-09-14T19:35:18,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-15,78.8,66.2,72.1,78.8,66.2,72.1,65.2,79.9,0,0,0,,0,0,20.8,11.4,266,1014.9,34.9,5,198,17,8,,2021-09-15T07:10:35,2021-09-15T19:33:54,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-16,77,60.8,69.9,77,60.8,69.9,64.3,83.8,0,0,0,,0,0,19.7,11.4,4.3,1016.3,28.9,3.9,235.5,20.3,8,,2021-09-16T07:11:16,2021-09-16T19:32:30,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,remote,F3955,GMME"
morocco,2021-09-17,78.5,60.9,70.5,78.5,60.9,70.5,65.7,85.9,0,0,0,,0,0,19.5,9.2,354.6,1015.4,51.7,4.1,221.6,19.2,7,,2021-09-17T07:11:58,2021-09-17T19:31:06,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-18,78.8,62.4,70.2,78.8,62.4,70.2,64.9,84.7,0,0,0,,0,0,20.8,12.8,0.7,1015.1,30.8,4.7,229.4,19.9,7,,2021-09-18T07:12:39,2021-09-18T19:29:42,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-19,77,59,69.6,77,59,69.6,62.2,78.8,0,0,0,,0,0,18.6,11,343.3,1016.1,37.8,3.7,211,18.1,7,,2021-09-19T07:13:21,2021-09-19T19:28:18,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-20,77,56.9,67.6,77,56.9,67.6,62.2,84.8,0,0,0,,0,0,18.8,8.1,325.4,1016.4,47.1,4,226.5,19.4,7,,2021-09-20T07:14:02,2021-09-20T19:26:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-21,78.8,59,68.8,78.8,59,68.8,64.3,86.5,0,0,0,,0,0,19.5,8.1,320.6,1013.3,72,3.8,225.5,19.5,7,,2021-09-21T07:14:44,2021-09-21T19:25:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-22,78.8,64.4,71.7,78.8,64.4,71.7,66.2,84,0.004,100,4.17,rain,0,0,15.7,9.9,268.6,1011.4,58.4,4.3,210.9,18.2,7,,2021-09-22T07:15:26,2021-09-22T19:24:05,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-23,80.6,59,70.2,82.7,59,70.3,65.1,84.8,0,0,0,,0,0,18.3,8.1,286.1,1011.4,64.2,3.6,144.4,12.4,8,,2021-09-23T07:16:08,2021-09-23T19:22:41,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-24,75.2,59,68.3,75.2,59,68.3,63.5,85.5,0.004,100,4.17,rain,0,0,17.4,9.2,325.3,1014.2,70,3.4,110.7,9.7,4,,2021-09-24T07:16:50,2021-09-24T19:21:17,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-25,77,57.2,66.9,77,57.2,66.9,59.8,80.6,0,0,0,,0,0,18.3,10.3,9.6,1017.8,15.9,5,244.5,21,8,,2021-09-25T07:17:32,2021-09-25T19:19:53,0.64,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-09-26,77,59,67.7,77,59,67.7,61.5,82.5,0,0,0,,0,0,19.9,13.9,27.5,1019.4,20.6,4.8,222.3,19.2,8,,2021-09-26T07:18:15,2021-09-26T19:18:29,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-27,75.3,57.2,66.1,75.3,57.2,66.1,60.8,84.5,0,0,0,,0,0,18.1,10.3,1.4,1020.1,30.6,4.8,211.4,18.2,7,,2021-09-27T07:18:57,2021-09-27T19:17:06,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-28,76.8,57.2,67.1,76.8,57.2,67.1,61.5,84.2,0,0,0,,0,0,19,9.2,339.3,1020.3,54.2,3.7,175.3,15.2,7,,2021-09-28T07:19:40,2021-09-28T19:15:43,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-29,76.6,57.2,67.7,76.6,57.2,67.7,63.5,87.6,0,0,0,,0,0,19.5,11.4,15.1,1019.6,35.7,3.6,199.8,17.3,7,,2021-09-29T07:20:23,2021-09-29T19:14:20,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-09-30,82.4,60.8,70.3,84.6,60.8,70.5,64.8,84.5,0,0,0,,0,0,17.2,7,302.8,1018.1,34.7,2.7,232.1,20,8,,2021-09-30T07:21:07,2021-09-30T19:12:57,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-01,77.1,59,70.8,77.1,59,70.8,66.7,87.7,0,0,0,,0,0,17,6.9,325.1,1018.6,71.2,2.5,211.2,18.3,8,,2021-10-01T07:21:50,2021-10-01T19:11:35,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-02,77,59,68.3,77,59,68.3,63.9,87,0,0,0,,0,0,14.8,8,328.2,1016.8,69.8,3.5,204.2,17.5,7,,2021-10-02T07:22:34,2021-10-02T19:10:13,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-03,77,59,69.3,77,59,69.3,61.4,77,0.012,100,4.17,rain,0,0,19.9,9.2,272.4,1017,70.3,4.2,189.6,16.3,8,,2021-10-03T07:23:18,2021-10-03T19:08:51,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-04,75.2,55.4,66.8,75.2,55.4,66.8,57.1,73.4,0.024,100,4.17,rain,0,0,22.6,13.9,34.8,1019,51.2,4,199.8,17.3,7,,2021-10-04T07:24:02,2021-10-04T19:07:30,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-05,75.2,50,63.2,75.2,50,63.2,53.8,74.4,0,0,0,,0,0,24.2,15,12.5,1018.2,8.1,4.8,205.3,17.7,7,,2021-10-05T07:24:46,2021-10-05T19:06:09,0.97,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-06,78.8,55.4,66.5,78.8,55.4,66.5,55.9,72.7,0,0,0,,0,0,15,11.4,355.6,1016.2,27.8,5,180,15.6,7,,2021-10-06T07:25:31,2021-10-06T19:04:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-07,77,55.4,65.7,77,55.4,65.7,60.2,83.9,0,0,0,,0,0,17.9,8.1,269.1,1015,48,3.7,201.2,17.5,7,,2021-10-07T07:26:16,2021-10-07T19:03:29,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-08,75.2,59,68,75.2,59,68,62.3,83.3,0,0,0,,0,0,15.9,8.1,271.7,1015.3,67.8,3.1,190.7,16.5,7,,2021-10-08T07:27:02,2021-10-08T19:02:10,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-09,77,59,68,77,59,68,64.1,88.4,0,0,0,,0,0,18.3,9.2,356.9,1014.6,48.9,2.7,193.7,16.9,7,,2021-10-09T07:27:47,2021-10-09T19:00:51,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-10,75.2,59,66.7,75.2,59,66.7,63.3,89.6,0.004,100,4.17,rain,0,0,15.7,6.9,291.3,1012.1,64,2.5,195.2,16.7,7,,2021-10-10T07:28:33,2021-10-10T18:59:33,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-11,73.4,57.2,65.6,73.4,57.2,65.6,63.3,93,0,0,0,,0,0,14.8,8.1,299.4,1010.9,56.6,2.8,134,11.6,4,,2021-10-11T07:29:20,2021-10-11T18:58:15,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-12,75.2,62.1,69.5,75.2,62.1,69.5,64.5,85.3,0.035,100,4.17,rain,0,0,24.2,12.7,260.4,1013.8,43.5,3.3,176.2,15.2,6,,2021-10-12T07:30:06,2021-10-12T18:56:58,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-13,75.2,57.2,66.6,75.2,57.2,66.6,62.2,86.9,0,0,0,,0,0,19.2,9.2,2.1,1014.8,57.3,2.9,149.4,12.6,6,,2021-10-13T07:30:53,2021-10-13T18:55:42,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-14,82.5,56.8,66.8,81.8,56.8,66.8,60,81.8,0.004,100,4.17,rain,0,0,19,10.3,26.4,1014.6,37.9,4,168.2,14.5,6,,2021-10-14T07:31:41,2021-10-14T18:54:27,0.28,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-15,73.4,57.2,65.6,73.4,57.2,65.6,63,92,0.004,100,4.17,rain,0,0,15.2,8.1,279.2,1016,43.3,2.5,180.5,15.7,6,,2021-10-15T07:32:28,2021-10-15T18:53:12,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-16,77.1,53.6,64.9,77.1,53.6,64.9,60.7,87.9,0.004,100,4.17,rain,0,0,18.3,10.3,350.2,1017.2,48.7,2.9,189,16.5,7,,2021-10-16T07:33:16,2021-10-16T18:51:58,0.35,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-17,75.2,53.6,63.8,75.2,53.6,63.8,58,83.8,0,0,0,,0,0,16.3,8.1,14.5,1017,35.7,2.9,182.1,15.5,7,,2021-10-17T07:34:05,2021-10-17T18:50:45,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-10-18,78.8,53.3,65.9,78.8,53.3,65.9,56.2,74.8,0.004,100,4.17,rain,0,0,18.6,13.9,6.4,1016.9,29.1,3.6,180.3,15.6,6,,2021-10-18T07:34:54,2021-10-18T18:49:32,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-19,80.6,53.6,66.8,80.8,53.6,66.8,55.3,69.9,0,0,0,,0,0,14.5,7,317,1016.1,0.7,3.6,181.5,15.8,6,,2021-10-19T07:35:43,2021-10-19T18:48:21,0.46,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-20,80.6,59,68.1,81.8,59,68.1,64.3,88.9,0,0,0,,0,0,16.3,8.1,258.2,1018.1,47.2,3.2,177.7,15.3,6,,2021-10-20T07:36:32,2021-10-20T18:47:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-21,75.2,57,66,75.2,57,66,61.8,87.6,0,0,0,,0,0,20.6,9.2,338.3,1019.2,50.9,3.3,170.9,14.8,6,,2021-10-21T07:37:22,2021-10-21T18:46:01,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-22,71.6,55.4,63.3,71.6,55.4,63.3,56.7,80.8,0.012,100,4.17,rain,0,0,20.6,9.3,330.7,1017.6,75,3.9,114,9.9,5,,2021-10-22T07:38:13,2021-10-22T18:44:52,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-23,69.9,48.2,60.2,69.9,48.2,60.2,53.5,80.2,0,0,0,,0,0,19.7,13.5,27.5,1017,16.2,4.1,182.3,15.6,7,,2021-10-23T07:39:03,2021-10-23T18:43:44,0.59,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-24,73.4,48.2,60.9,73.4,47.3,60.9,53.4,80.3,0,0,0,,0,0,18.3,10.3,6.6,1017.3,10.7,4.9,176.5,15.2,6,,2021-10-24T07:39:55,2021-10-24T18:42:38,0.63,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-25,71.6,53.6,62.5,71.6,53.6,62.5,59.7,91.4,0,0,0,,0,0,14.3,5.8,290.7,1016.2,56.4,3.6,97.6,8.4,6,,2021-10-25T07:40:46,2021-10-25T18:41:32,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-26,75.2,59,65.7,75.2,59,65.7,61.6,88.2,0.004,100,4.17,rain,0,0,13,10.3,243,1015.3,68.6,3.6,129.3,11.2,5,,2021-10-26T07:41:38,2021-10-26T18:40:28,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-27,71.6,52.2,62,71.6,52.2,62,58.4,88.8,0,0,0,,0,0,19.7,8.1,335,1015,40.3,3,177.7,15.3,7,,2021-10-27T07:42:30,2021-10-27T18:39:25,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-28,73.4,51.8,62.1,73.4,51.8,62.1,58.7,90.1,0,0,0,,0,0,17.9,7,307.4,1014.4,40.5,3.4,157.6,13.8,6,,2021-10-28T07:43:23,2021-10-28T18:38:22,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-29,73.4,55.4,63.8,73.4,55.4,63.8,59.2,86.4,0.008,100,8.33,rain,0,0,16.6,8,249.4,1016.2,74.4,3.4,146.7,12.8,5,,2021-10-29T07:44:16,2021-10-29T18:37:21,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-30,75.2,53.6,64.3,75.2,53.6,64.3,58.1,83.4,0.004,100,4.17,rain,0,0,20.1,11,231.6,1017.9,72.1,3.7,157.2,13.6,6,,2021-10-30T07:45:09,2021-10-30T18:36:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-10-31,75.2,57.2,64.7,75.2,57.2,64.7,60.5,87.7,0.004,100,4.17,rain,0,0,14.3,5.8,293,1020.9,25.3,3,162.1,14,6,,2021-10-31T07:46:03,2021-10-31T18:35:23,0.85,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-01,77,64.4,70.2,77,64.4,70.2,65,84,0,0,0,,0,0,16.8,8,240.6,1020.1,80.7,3.6,142.1,12.2,5,,2021-11-01T07:46:57,2021-11-01T18:34:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-02,77,64.4,70.1,77,64.4,70.1,65.6,87.1,0.004,100,4.17,rain,0,0,21,9.2,275.1,1017,81.3,3.6,110.4,9.5,6,,2021-11-02T07:47:51,2021-11-02T18:33:30,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-03,71.6,58.8,66.1,71.6,58.8,66.1,62,87.7,0.39,100,12.5,rain,0,0,22.6,11.4,306.4,1014.4,70.9,3.1,61,5.4,3,,2021-11-03T07:48:46,2021-11-03T18:32:36,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-04,66.2,50,59.2,66.2,50,59.2,53.8,84.2,0.358,100,16.67,rain,0,0,17.4,8.1,33.3,1015.7,46.1,4.1,112.6,9.7,4,,2021-11-04T07:49:41,2021-11-04T18:31:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-11-05,64.5,46.4,55.5,64.5,46.4,55,46.3,74.5,0.004,100,4.17,rain,0,0,18.8,11.4,69.7,1019.1,17.7,3.7,144.3,12.3,5,,2021-11-05T07:50:36,2021-11-05T18:30:51,0.02,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-06,64.5,42.8,53.5,64.5,42.8,53.5,42.5,69.5,0,0,0,,0,0,21.9,12.8,30.8,1020.1,22.6,3.8,172.1,14.7,7,,2021-11-06T07:51:32,2021-11-06T18:30:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-07,66.2,37.4,52.5,66.2,37.4,52,40.6,68.3,0,0,0,,0,0,18.8,10.3,28.1,1019.7,0.2,5,164.5,14.3,6,,2021-11-07T07:52:27,2021-11-07T18:29:11,0.09,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-08,64.5,40.8,52.2,64.5,39.1,51.6,45,79.9,0.004,100,4.17,rain,0,0,15.4,5.8,225.9,1018.8,12.9,6,160.6,13.8,6,,2021-11-08T07:53:23,2021-11-08T18:28:24,0.12,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-09,69.8,46.4,56.1,69.8,45.6,55.8,49,79.6,0.004,100,4.17,rain,0,0,12.3,6.9,209.9,1016.2,6.7,5.1,157.3,13.5,6,,2021-11-09T07:54:20,2021-11-09T18:27:38,0.16,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-10,69.8,48.2,57.5,69.8,47.3,57.4,51.9,84.2,0.004,100,4.17,rain,0,0,15.2,8.1,12.9,1016.3,11.3,3.7,155.1,13.5,6,,2021-11-10T07:55:16,2021-11-10T18:26:54,0.19,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-11,68,44.6,55.6,68,43.2,55.5,51.3,87.4,0.004,100,4.17,rain,0,0,18.1,10.3,18.5,1017.5,37.4,3.2,162.3,14.1,6,,2021-11-11T07:56:13,2021-11-11T18:26:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-12,68,51.7,58.3,68,51.7,58.3,54.2,87.6,0.004,100,4.17,rain,0,0,18.3,10.3,11.7,1015.3,49.9,3.1,148.8,13,6,,2021-11-12T07:57:09,2021-11-12T18:25:30,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
